graph_id,src,dst,etype
83,16,20,0
83,17,20,0
83,18,20,0
83,19,20,1
84,0,10,2
84,1,4,0
84,2,4,0
84,3,4,1
84,3,9,3
84,4,5,0
84,6,7,0
84,7,10,0
84,7,8,1
84,8,10,0
84,9,10,1
84,9,18,3
84,10,12,0
84,10,11,0
84,10,13,0
84,14,16,0
84,14,19,0
84,15,19,0
84,17,19,0
84,18,19,1
84,19,20,0
85,0,10,2
85,1,4,0
85,2,4,0
85,3,4,1
85,3,9,3
85,4,5,0
85,6,7,0
85,7,10,0
85,7,8,1
85,8,10,0
85,9,10,1
85,9,19,3
85,10,12,0
85,10,11,0
85,10,13,0
85,14,20,0
85,15,20,0
85,16,20,0
85,17,20,0
85,18,20,0
85,19,20,1
86,0,10,2
86,1,4,0
86,2,4,0
86,3,4,1
86,3,9,3
86,4,5,0
86,6,7,0
86,7,10,0
86,7,8,1
86,8,10,0
86,9,10,1
86,9,19,3
86,10,12,0
86,10,11,0
86,10,13,0
86,14,20,0
86,15,17,0
86,15,20,0
86,16,20,0
86,18,20,0
86,19,20,1
87,0,10,2
87,1,4,0
87,2,4,0
87,3,4,1
87,3,9,3
87,4,5,0
87,6,7,0
87,7,10,0
87,7,8,1
87,8,10,0
87,9,10,1
87,9,19,3
87,10,12,0
87,10,11,0
87,10,13,0
87,14,20,0
87,15,20,0
87,16,20,0
87,17,20,0
87,18,20,0
87,19,20,1
88,0,6,2
88,1,4,0
88,2,4,0
88,3,4,1
88,3,9,3
88,4,5,0
88,6,12,0
88,6,10,0
88,6,7,0
88,6,8,0
88,6,11,0
88,6,9,1
88,9,17,3
88,10,12,1
88,13,15,0
88,13,18,0
88,14,18,0
88,16,18,0
88,17,18,1
88,18,19,0
89,0,6,2
89,1,4,0
89,2,4,0
89,3,4,1
89,3,9,3
89,4,5,0
89,6,12,0
89,6,10,0
89,6,7,0
89,6,8,0
89,6,11,0
89,6,9,1
89,9,18,3
89,10,12,1
89,13,19,0
89,14,19,0
89,15,19,0
89,16,19,0
89,17,19,0
89,18,19,1
90,0,6,2
90,1,4,0
90,2,4,0
90,3,4,1
90,3,9,3
90,4,5,0
90,6,12,0
90,6,10,0
90,6,7,0
90,6,8,0
90,6,11,0
90,6,9,1
90,9,18,3
90,10,12,1
90,13,19,0
90,14,16,0
90,14,19,0
90,15,19,0
90,17,19,0
90,18,19,1
91,0,6,2
91,1,4,0
91,2,4,0
91,3,4,1
91,3,9,3
91,4,5,0
91,6,12,0
91,6,10,0
91,6,7,0
91,6,8,0
91,6,11,0
91,6,9,1
91,9,18,3
91,10,12,1
91,13,19,0
91,14,19,0
91,15,19,0
91,16,19,0
91,17,19,0
91,18,19,1
92,0,6,2
92,1,4,0
92,2,4,0
92,3,4,1
92,3,9,3
92,4,5,0
92,6,12,0
92,6,10,0
92,6,7,0
92,6,8,0
92,6,9,1
92,9,17,3
92,10,11,0
92,10,12,1
92,13,15,0
92,13,18,0
92,14,18,0
92,16,18,0
92,17,18,1
92,18,19,0
93,0,6,2
93,1,4,0
93,2,4,0
93,3,4,1
93,3,9,3
93,4,5,0
93,6,12,0
93,6,10,0
93,6,7,0
93,6,8,0
93,6,9,1
93,9,18,3
93,10,11,0
93,10,12,1
93,13,19,0
93,14,19,0
93,15,19,0
93,16,19,0
93,17,19,0
93,18,19,1
94,0,6,2
94,1,4,0
94,2,4,0
94,3,4,1
94,3,9,3
94,4,5,0
94,6,12,0
94,6,10,0
94,6,7,0
94,6,8,0
94,6,9,1
94,9,18,3
94,10,11,0
94,10,12,1
94,13,19,0
94,14,16,0
94,14,19,0
94,15,19,0
94,17,19,0
94,18,19,1
95,0,6,2
95,1,4,0
95,2,4,0
95,3,4,1
95,3,9,3
95,4,5,0
95,6,12,0
95,6,10,0
95,6,7,0
95,6,8,0
95,6,9,1
95,9,18,3
95,10,11,0
95,10,12,1
95,13,19,0
95,14,19,0
95,15,19,0
95,16,19,0
95,17,19,0
95,18,19,1
96,0,11,2
96,1,4,0
96,2,4,0
96,3,4,1
96,3,9,3
96,4,5,0
96,6,11,0
96,7,11,0
96,8,11,0
96,9,11,1
96,9,18,3
96,10,11,0
96,10,13,1
96,11,13,0
96,11,12,0
96,14,19,0
96,15,19,0
96,16,19,0
96,17,19,0
96,18,19,1
96,19,20,0
97,0,11,2
97,1,4,0
97,2,4,0
97,3,4,1
97,3,9,3
97,4,5,0
97,6,11,0
97,7,11,0
97,8,11,0
97,9,11,1
97,9,18,3
97,10,11,0
97,10,13,1
97,11,13,0
97,11,12,0
97,14,19,0
97,15,19,0
97,16,19,0
97,17,19,0
97,18,19,1
97,19,20,0
98,0,11,2
98,1,4,0
98,2,4,0
98,3,4,1
98,3,9,3
98,4,5,0
98,6,11,0
98,7,11,0
98,8,11,0
98,9,11,1
98,9,18,3
98,10,11,0
98,10,12,0
98,10,13,1
98,11,13,0
98,14,19,0
98,15,19,0
98,16,19,0
98,17,19,0
98,18,19,1
98,19,20,0
99,0,11,2
99,1,4,0
99,2,4,0
99,3,4,1
99,3,9,3
99,4,5,0
99,6,11,0
99,7,11,0
99,8,11,0
99,9,11,1
99,9,18,3
99,10,11,0
99,10,12,0
99,10,13,1
99,11,13,0
99,14,19,0
99,15,19,0
99,16,19,0
99,17,19,0
99,18,19,1
99,19,20,0
100,0,13,2
100,1,4,0
100,2,4,0
100,3,4,1
100,3,6,3
100,4,5,0
100,6,13,1
100,6,18,3
100,7,13,0
100,7,9,1
100,8,13,0
100,9,13,0
100,10,13,0
100,11,13,0
100,12,13,0
100,14,19,0
100,15,19,0
100,16,19,0
100,17,19,0
100,18,19,1
100,19,20,0
101,0,13,2
101,1,4,0
101,2,4,0
101,3,4,1
101,3,6,3
101,4,5,0
101,6,13,1
101,6,18,3
101,7,13,0
101,7,9,1
101,8,13,0
101,9,13,0
101,10,13,0
101,11,13,0
101,12,13,0
101,14,19,0
101,15,19,0
101,16,19,0
101,17,19,0
101,18,19,1
101,19,20,0
102,0,12,2
102,1,4,0
102,2,4,0
102,3,4,1
102,3,9,3
102,4,5,0
102,6,12,0
102,6,8,1
102,7,8,0
102,8,12,0
102,9,12,1
102,9,18,3
102,10,12,0
102,11,12,0
102,12,13,0
102,14,19,0
102,15,19,0
102,16,19,0
102,17,19,0
102,18,19,1
102,19,20,0
103,0,12,2
103,1,4,0
103,2,4,0
103,3,4,1
103,3,9,3
103,4,5,0
103,6,12,0
103,6,8,1
103,7,8,0
103,8,12,0
103,9,12,1
103,9,18,3
103,10,12,0
103,11,12,0
103,12,13,0
103,14,19,0
103,15,19,0
103,16,19,0
103,17,19,0
103,18,19,1
103,19,20,0
104,0,13,2
104,1,4,0
104,2,4,0
104,3,4,1
104,3,9,3
104,4,5,0
104,6,13,0
104,6,8,1
104,7,13,0
104,8,13,0
104,9,13,1
104,9,18,3
104,10,13,0
104,11,13,0
104,12,13,0
104,14,19,0
104,15,19,0
104,16,19,0
104,17,19,0
104,18,19,1
104,19,20,0
105,0,13,2
105,1,4,0
105,2,4,0
105,3,4,1
105,3,9,3
105,4,5,0
105,6,13,0
105,6,8,1
105,7,13,0
105,8,13,0
105,9,13,1
105,9,18,3
105,10,13,0
105,11,13,0
105,12,13,0
105,14,19,0
105,15,19,0
105,16,19,0
105,17,19,0
105,18,19,1
105,19,20,0
106,0,13,2
106,1,4,0
106,2,4,0
106,3,4,1
106,3,9,3
106,4,5,0
106,6,13,0
106,6,8,1
106,7,8,0
106,8,13,0
106,9,13,1
106,9,18,3
106,10,13,0
106,11,13,0
106,12,13,0
106,14,19,0
106,15,19,0
106,16,19,0
106,17,19,0
106,18,19,1
106,19,20,0
107,0,13,2
107,1,4,0
107,2,4,0
107,3,4,1
107,3,9,3
107,4,5,0
107,6,13,0
107,6,8,1
107,7,8,0
107,8,13,0
107,9,13,1
107,9,18,3
107,10,13,0
107,11,13,0
107,12,13,0
107,14,19,0
107,15,19,0
107,16,19,0
107,17,19,0
107,18,19,1
107,19,20,0
108,0,6,2
108,1,4,0
108,2,4,0
108,3,4,1
108,3,9,3
108,4,5,0
108,6,12,0
108,6,7,0
108,6,8,0
108,6,10,0
108,6,11,0
108,6,9,1
108,9,17,3
108,10,12,1
108,13,18,0
108,14,18,0
108,15,18,0
108,16,18,0
108,17,18,1
108,18,19,0
109,0,6,2
109,1,4,0
109,2,4,0
109,3,4,1
109,3,9,3
109,4,5,0
109,6,12,0
109,6,7,0
109,6,8,0
109,6,10,0
109,6,11,0
109,6,9,1
109,9,17,3
109,10,12,1
109,13,18,0
109,14,18,0
109,15,18,0
109,16,18,0
109,17,18,1
109,18,19,0
110,0,6,2
110,1,4,0
110,2,4,0
110,3,4,1
110,3,9,3
110,4,5,0
110,6,7,0
110,6,8,0
110,6,12,0
110,6,10,0
110,6,9,1
110,9,17,3
110,10,11,0
110,10,12,1
110,13,18,0
110,14,18,0
110,15,18,0
110,16,18,0
110,17,18,1
110,18,19,0
111,0,6,2
111,1,4,0
111,2,4,0
111,3,4,1
111,3,9,3
111,4,5,0
111,6,7,0
111,6,8,0
111,6,12,0
111,6,10,0
111,6,9,1
111,9,17,3
111,10,11,0
111,10,12,1
111,13,18,0
111,14,18,0
111,15,18,0
111,16,18,0
111,17,18,1
111,18,19,0
112,0,10,2
112,1,4,0
112,2,4,0
112,3,4,1
112,3,9,3
112,4,5,0
112,6,10,0
112,6,8,1
112,7,10,0
112,8,10,0
112,9,10,1
112,9,18,3
112,10,13,0
112,10,12,0
112,10,11,0
112,14,19,0
112,15,19,0
112,16,19,0
112,17,19,0
112,18,19,1
112,19,20,0
113,0,10,2
113,1,4,0
113,2,4,0
113,3,4,1
113,3,9,3
113,4,5,0
113,6,10,0
113,6,8,1
113,7,10,0
113,8,10,0
113,9,10,1
113,9,18,3
113,10,13,0
113,10,12,0
113,10,11,0
113,14,19,0
113,15,19,0
113,16,19,0
113,17,19,0
113,18,19,1
113,19,20,0
114,0,10,2
114,1,4,0
114,2,4,0
114,3,4,1
114,3,9,3
114,4,5,0
114,6,10,0
114,6,8,1
114,7,8,0
114,8,10,0
114,9,10,1
114,9,18,3
114,10,12,0
114,10,13,0
114,10,11,0
114,14,19,0
114,15,19,0
114,16,19,0
114,17,19,0
114,18,19,1
114,19,20,0
115,0,10,2
115,1,4,0
115,2,4,0
115,3,4,1
115,3,9,3
115,4,5,0
115,6,10,0
115,6,8,1
115,7,8,0
115,8,10,0
115,9,10,1
115,9,18,3
115,10,12,0
115,10,13,0
115,10,11,0
115,14,19,0
115,15,19,0
115,16,19,0
115,17,19,0
115,18,19,1
115,19,20,0
116,0,13,2
116,1,4,0
116,2,4,0
116,3,4,1
116,3,9,3
116,4,5,0
116,6,13,0
116,6,8,1
116,7,13,0
116,8,13,0
116,9,13,1
116,9,18,3
116,10,13,0
116,11,13,0
116,12,13,0
116,14,19,0
116,15,19,0
116,16,19,0
116,17,19,0
116,18,19,1
116,19,20,0
117,0,13,2
117,1,4,0
117,2,4,0
117,3,4,1
117,3,9,3
117,4,5,0
117,6,13,0
117,6,8,1
117,7,13,0
117,8,13,0
117,9,13,1
117,9,18,3
117,10,13,0
117,11,13,0
117,12,13,0
117,14,19,0
117,15,19,0
117,16,19,0
117,17,19,0
117,18,19,1
117,19,20,0
118,0,11,2
118,1,4,0
118,2,4,0
118,3,4,1
118,3,9,3
118,4,5,0
118,6,11,0
118,6,8,1
118,7,8,0
118,8,11,0
118,9,11,1
118,9,18,3
118,10,11,0
118,11,13,0
118,11,12,0
118,14,19,0
118,15,19,0
118,16,19,0
118,17,19,0
118,18,19,1
118,19,20,0
119,0,11,2
119,1,4,0
119,2,4,0
119,3,4,1
119,3,9,3
119,4,5,0
119,6,11,0
119,6,8,1
119,7,8,0
119,8,11,0
119,9,11,1
119,9,18,3
119,10,11,0
119,11,13,0
119,11,12,0
119,14,19,0
119,15,19,0
119,16,19,0
119,17,19,0
119,18,19,1
119,19,20,0
120,0,10,2
120,1,4,0
120,2,4,0
120,3,4,1
120,3,9,3
120,4,5,0
120,6,10,0
120,6,8,1
120,7,10,0
120,8,10,0
120,9,10,1
120,9,18,3
120,10,12,0
120,10,11,0
120,10,13,0
120,14,19,0
120,15,19,0
120,16,19,0
120,17,19,0
120,18,19,1
120,19,20,0
121,0,10,2
121,1,4,0
121,2,4,0
121,3,4,1
121,3,9,3
121,4,5,0
121,6,10,0
121,6,8,1
121,7,10,0
121,8,10,0
121,9,10,1
121,9,18,3
121,10,12,0
121,10,11,0
121,10,13,0
121,14,19,0
121,15,19,0
121,16,19,0
121,17,19,0
121,18,19,1
121,19,20,0
122,0,10,2
122,1,4,0
122,2,4,0
122,3,4,1
122,3,9,3
122,4,5,0
122,6,10,0
122,6,8,1
122,7,8,0
122,8,10,0
122,9,10,1
122,9,18,3
122,10,12,0
122,10,11,0
122,10,13,0
122,14,19,0
122,15,19,0
122,16,19,0
122,17,19,0
122,18,19,1
122,19,20,0
123,0,10,2
123,1,4,0
123,2,4,0
123,3,4,1
123,3,9,3
123,4,5,0
123,6,10,0
123,6,8,1
123,7,8,0
123,8,10,0
123,9,10,1
123,9,18,3
123,10,12,0
123,10,11,0
123,10,13,0
123,14,19,0
123,15,19,0
123,16,19,0
123,17,19,0
123,18,19,1
123,19,20,0
124,0,6,2
124,1,4,0
124,2,4,0
124,3,4,1
124,3,9,3
124,4,5,0
124,6,12,0
124,6,10,0
124,6,8,0
124,6,7,0
124,6,11,0
124,6,9,1
124,9,17,3
124,10,12,1
124,13,18,0
124,14,18,0
124,15,18,0
124,16,18,0
124,17,18,1
124,18,19,0
125,0,6,2
125,1,4,0
125,2,4,0
125,3,4,1
125,3,9,3
125,4,5,0
125,6,12,0
125,6,10,0
125,6,8,0
125,6,7,0
125,6,11,0
125,6,9,1
125,9,17,3
125,10,12,1
125,13,18,0
125,14,18,0
125,15,18,0
125,16,18,0
125,17,18,1
125,18,19,0
126,0,6,2
126,1,4,0
126,2,4,0
126,3,4,1
126,3,9,3
126,4,5,0
126,6,12,0
126,6,10,0
126,6,7,0
126,6,8,0
126,6,9,1
126,9,17,3
126,10,11,0
126,10,12,1
126,13,18,0
126,14,18,0
126,15,18,0
126,16,18,0
126,17,18,1
126,18,19,0
127,0,6,2
127,1,4,0
127,2,4,0
127,3,4,1
127,3,9,3
127,4,5,0
127,6,12,0
127,6,10,0
127,6,7,0
127,6,8,0
127,6,9,1
127,9,17,3
127,10,11,0
127,10,12,1
127,13,18,0
127,14,18,0
127,15,18,0
127,16,18,0
127,17,18,1
127,18,19,0
128,0,11,2
128,1,4,0
128,2,4,0
128,3,4,1
128,3,9,3
128,4,5,0
128,6,11,0
128,7,11,0
128,8,11,0
128,9,11,1
128,9,18,3
128,10,11,0
128,10,13,1
128,11,13,0
128,11,12,0
128,14,19,0
128,15,19,0
128,16,19,0
128,17,19,0
128,18,19,1
128,19,20,0
129,0,11,2
129,1,4,0
129,2,4,0
129,3,4,1
129,3,9,3
129,4,5,0
129,6,11,0
129,7,11,0
129,8,11,0
129,9,11,1
129,9,18,3
129,10,11,0
129,10,13,1
129,11,13,0
129,11,12,0
129,14,19,0
129,15,19,0
129,16,19,0
129,17,19,0
129,18,19,1
129,19,20,0
130,0,11,2
130,1,4,0
130,2,4,0
130,3,4,1
130,3,9,3
130,4,5,0
130,6,11,0
130,7,11,0
130,8,11,0
130,9,11,1
130,9,18,3
130,10,11,0
130,10,12,0
130,10,13,1
130,11,13,0
130,14,19,0
130,15,19,0
130,16,19,0
130,17,19,0
130,18,19,1
130,19,20,0
131,0,11,2
131,1,4,0
131,2,4,0
131,3,4,1
131,3,9,3
131,4,5,0
131,6,11,0
131,7,11,0
131,8,11,0
131,9,11,1
131,9,18,3
131,10,11,0
131,10,12,0
131,10,13,1
131,11,13,0
131,14,19,0
131,15,19,0
131,16,19,0
131,17,19,0
131,18,19,1
131,19,20,0
132,0,11,2
132,1,4,0
132,2,4,0
132,3,4,1
132,3,9,3
132,4,5,0
132,6,11,0
132,6,8,1
132,7,11,0
132,8,11,0
132,9,11,1
132,9,18,3
132,10,11,0
132,11,12,0
132,11,13,0
132,14,19,0
132,15,19,0
132,16,19,0
132,17,19,0
132,18,19,1
132,19,20,0
133,0,11,2
133,1,4,0
133,2,4,0
133,3,4,1
133,3,9,3
133,4,5,0
133,6,11,0
133,6,8,1
133,7,11,0
133,8,11,0
133,9,11,1
133,9,18,3
133,10,11,0
133,11,12,0
133,11,13,0
133,14,19,0
133,15,19,0
133,16,19,0
133,17,19,0
133,18,19,1
133,19,20,0
134,0,11,2
134,1,4,0
134,2,4,0
134,3,4,1
134,3,9,3
134,4,5,0
134,6,11,0
134,6,8,1
134,7,8,0
134,8,11,0
134,9,11,1
134,9,18,3
134,10,11,0
134,11,12,0
134,11,13,0
134,14,19,0
134,15,19,0
134,16,19,0
134,17,19,0
134,18,19,1
134,19,20,0
135,0,11,2
135,1,4,0
135,2,4,0
135,3,4,1
135,3,9,3
135,4,5,0
135,6,11,0
135,6,8,1
135,7,8,0
135,8,11,0
135,9,11,1
135,9,18,3
135,10,11,0
135,11,12,0
135,11,13,0
135,14,19,0
135,15,19,0
135,16,19,0
135,17,19,0
135,18,19,1
135,19,20,0
136,0,10,2
136,1,4,0
136,2,4,0
136,3,4,1
136,3,9,3
136,4,5,0
136,6,10,0
136,6,8,1
136,7,10,0
136,8,10,0
136,9,10,1
136,9,18,3
136,10,12,0
136,10,11,0
136,10,13,0
136,14,19,0
136,15,19,0
136,16,19,0
136,17,19,0
136,18,19,1
136,19,20,0
137,0,10,2
137,1,4,0
137,2,4,0
137,3,4,1
137,3,9,3
137,4,5,0
137,6,10,0
137,6,8,1
137,7,10,0
137,8,10,0
137,9,10,1
137,9,18,3
137,10,12,0
137,10,11,0
137,10,13,0
137,14,19,0
137,15,19,0
137,16,19,0
137,17,19,0
137,18,19,1
137,19,20,0
138,0,10,2
138,1,4,0
138,2,4,0
138,3,4,1
138,3,9,3
138,4,5,0
138,6,10,0
138,6,8,1
138,7,8,0
138,8,10,0
138,9,10,1
138,9,18,3
138,10,12,0
138,10,11,0
138,10,13,0
138,14,19,0
138,15,19,0
138,16,19,0
138,17,19,0
138,18,19,1
138,19,20,0
139,0,10,2
139,1,4,0
139,2,4,0
139,3,4,1
139,3,9,3
139,4,5,0
139,6,10,0
139,6,8,1
139,7,8,0
139,8,10,0
139,9,10,1
139,9,18,3
139,10,12,0
139,10,11,0
139,10,13,0
139,14,19,0
139,15,19,0
139,16,19,0
139,17,19,0
139,18,19,1
139,19,20,0
140,0,6,2
140,1,4,0
140,2,4,0
140,3,4,1
140,3,9,3
140,4,5,0
140,6,12,0
140,6,10,0
140,6,7,0
140,6,8,0
140,6,11,0
140,6,9,1
140,9,17,3
140,10,12,1
140,13,18,0
140,14,18,0
140,15,18,0
140,16,18,0
140,17,18,1
140,18,19,0
141,0,6,2
141,1,4,0
141,2,4,0
141,3,4,1
141,3,9,3
141,4,5,0
141,6,12,0
141,6,10,0
141,6,7,0
141,6,8,0
141,6,11,0
141,6,9,1
141,9,17,3
141,10,12,1
141,13,18,0
141,14,18,0
141,15,18,0
141,16,18,0
141,17,18,1
141,18,19,0
142,0,6,2
142,1,4,0
142,2,4,0
142,3,4,1
142,3,9,3
142,4,5,0
142,6,10,0
142,6,12,0
142,6,8,0
142,6,7,0
142,6,9,1
142,9,17,3
142,10,11,0
142,10,12,1
142,13,18,0
142,14,18,0
142,15,18,0
142,16,18,0
142,17,18,1
142,18,19,0
143,0,6,2
143,1,4,0
143,2,4,0
143,3,4,1
143,3,9,3
143,4,5,0
143,6,10,0
143,6,12,0
143,6,8,0
143,6,7,0
143,6,9,1
143,9,17,3
143,10,11,0
143,10,12,1
143,13,18,0
143,14,18,0
143,15,18,0
143,16,18,0
143,17,18,1
143,18,19,0
144,0,8,2
144,1,2,1
144,1,7,3
144,2,4,0
144,2,3,0
144,2,5,0
144,6,11,0
144,6,8,0
144,7,8,1
144,7,17,3
144,8,12,0
144,8,13,0
144,8,10,0
144,8,9,1
144,14,18,0
144,15,18,0
144,16,18,0
144,17,18,1
144,18,19,0
144,18,20,0
145,0,8,2
145,1,5,0
145,2,5,0
145,3,5,0
145,4,5,1
145,4,7,3
145,6,11,0
145,6,8,0
145,7,8,1
145,7,17,3
145,8,12,0
145,8,13,0
145,8,10,0
145,8,9,1
145,14,18,0
145,15,18,0
145,16,18,0
145,17,18,1
145,18,19,0
145,18,20,0
146,0,8,2
146,1,2,1
146,1,7,3
146,2,4,0
146,2,3,0
146,2,5,0
146,6,11,0
146,6,8,0
146,7,8,1
146,7,20,3
146,8,12,0
146,8,13,0
146,8,10,0
146,8,9,1
146,14,19,0
146,14,21,0
146,15,16,0
146,16,21,0
146,17,21,0
146,18,21,0
146,19,21,0
146,20,21,1
147,0,8,2
147,1,5,0
147,2,5,0
147,3,5,0
147,4,5,1
147,4,7,3
147,6,11,0
147,6,8,0
147,7,8,1
147,7,19,3
147,8,12,0
147,8,13,0
147,8,10,0
147,8,9,1
147,14,15,0
147,14,21,0
147,15,22,0
147,16,22,0
147,17,22,0
147,18,22,0
147,19,22,1
147,20,22,0
148,0,8,2
148,1,2,1
148,1,7,3
148,2,4,0
148,2,3,0
148,2,5,0
148,6,11,0
148,6,8,0
148,7,8,1
148,7,17,3
148,8,12,0
148,8,13,0
148,8,10,0
148,8,9,1
148,14,21,0
148,15,21,0
148,16,21,0
148,17,21,1
148,18,19,0
148,18,22,0
148,19,21,0
148,20,21,0
149,0,8,2
149,1,5,0
149,2,5,0
149,3,5,0
149,4,5,1
149,4,7,3
149,6,11,0
149,6,8,0
149,7,8,1
149,7,20,3
149,8,12,0
149,8,13,0
149,8,10,0
149,8,9,1
149,14,22,0
149,15,22,0
149,16,22,0
149,17,22,0
149,18,21,0
149,19,21,0
149,20,22,1
149,21,22,0
150,0,8,2
150,1,2,1
150,1,7,3
150,2,4,0
150,2,3,0
150,2,5,0
150,6,11,0
150,6,8,0
150,7,8,1
150,7,19,3
150,8,12,0
150,8,13,0
150,8,10,0
150,8,9,1
150,14,20,0
150,15,20,0
150,16,17,0
150,16,20,0
150,18,20,0
150,19,20,1
151,0,8,2
151,1,5,0
151,2,5,0
151,3,5,0
151,4,5,1
151,4,7,3
151,6,11,0
151,6,8,0
151,7,8,1
151,7,17,3
151,8,12,0
151,8,13,0
151,8,10,0
151,8,9,1
151,14,18,0
151,15,18,0
151,16,18,0
151,17,18,1
151,18,19,0
151,18,20,0
152,0,8,2
152,1,2,1
152,1,7,3
152,2,4,0
152,2,3,0
152,2,5,0
152,6,11,0
152,6,8,0
152,7,8,1
152,7,17,3
152,8,12,0
152,8,13,0
152,8,10,0
152,8,9,1
152,14,18,0
152,15,18,0
152,16,18,0
152,17,18,1
152,18,19,0
152,18,20,0
153,0,8,2
153,1,5,0
153,2,5,0
153,3,5,0
153,4,5,1
153,4,7,3
153,6,11,0
153,6,8,0
153,7,8,1
153,7,20,3
153,8,12,0
153,8,13,0
153,8,10,0
153,8,9,1
153,14,19,0
153,14,21,0
153,15,16,0
153,16,21,0
153,17,21,0
153,18,21,0
153,19,21,0
153,20,21,1
154,0,8,2
154,1,2,1
154,1,7,3
154,2,4,0
154,2,3,0
154,2,5,0
154,6,11,0
154,6,8,0
154,7,8,1
154,7,19,3
154,8,12,0
154,8,13,0
154,8,10,0
154,8,9,1
154,14,15,0
154,14,21,0
154,15,22,0
154,16,22,0
154,17,22,0
154,18,22,0
154,19,22,1
154,20,22,0
155,0,8,2
155,1,5,0
155,2,5,0
155,3,5,0
155,4,5,1
155,4,7,3
155,6,11,0
155,6,8,0
155,7,8,1
155,7,17,3
155,8,12,0
155,8,13,0
155,8,10,0
155,8,9,1
155,14,21,0
155,15,21,0
155,16,21,0
155,17,21,1
155,18,19,0
155,18,22,0
155,19,21,0
155,20,21,0
156,0,8,2
156,1,2,1
156,1,7,3
156,2,4,0
156,2,3,0
156,2,5,0
156,6,11,0
156,6,8,0
156,7,8,1
156,7,20,3
156,8,12,0
156,8,13,0
156,8,10,0
156,8,9,1
156,14,22,0
156,15,22,0
156,16,22,0
156,17,22,0
156,18,21,0
156,19,21,0
156,20,22,1
156,21,22,0
157,0,8,2
157,1,5,0
157,2,5,0
157,3,5,0
157,4,5,1
157,4,7,3
157,6,11,0
157,6,8,0
157,7,8,1
157,7,19,3
157,8,12,0
157,8,13,0
157,8,10,0
157,8,9,1
157,14,20,0
157,15,20,0
157,16,17,0
157,16,20,0
157,18,20,0
157,19,20,1
158,0,8,2
158,1,2,1
158,1,7,3
158,2,4,0
158,2,3,0
158,2,5,0
158,6,8,0
158,6,11,0
158,7,8,1
158,7,17,3
158,8,12,0
158,8,13,0
158,8,10,0
158,8,9,1
158,14,18,0
158,15,18,0
158,16,18,0
158,17,18,1
158,18,19,0
158,18,20,0
159,0,8,2
159,1,5,0
159,2,5,0
159,3,5,0
159,4,5,1
159,4,7,3
159,6,8,0
159,6,11,0
159,7,8,1
159,7,17,3
159,8,12,0
159,8,13,0
159,8,10,0
159,8,9,1
159,14,18,0
159,15,18,0
159,16,18,0
159,17,18,1
159,18,19,0
159,18,20,0
160,0,8,2
160,1,2,1
160,1,7,3
160,2,4,0
160,2,3,0
160,2,5,0
160,6,8,0
160,6,11,0
160,7,8,1
160,7,20,3
160,8,12,0
160,8,13,0
160,8,10,0
160,8,9,1
160,14,19,0
160,14,21,0
160,15,16,0
160,16,21,0
160,17,21,0
160,18,21,0
160,19,21,0
160,20,21,1
161,0,8,2
161,1,5,0
161,2,5,0
161,3,5,0
161,4,5,1
161,4,7,3
161,6,8,0
161,6,11,0
161,7,8,1
161,7,19,3
161,8,12,0
161,8,13,0
161,8,10,0
161,8,9,1
161,14,15,0
161,14,21,0
161,15,22,0
161,16,22,0
161,17,22,0
161,18,22,0
161,19,22,1
161,20,22,0
162,0,8,2
162,1,2,1
162,1,7,3
162,2,4,0
162,2,3,0
162,2,5,0
162,6,8,0
162,6,11,0
162,7,8,1
162,7,17,3
162,8,12,0
162,8,13,0
162,8,10,0
162,8,9,1
162,14,21,0
162,15,21,0
162,16,21,0
162,17,21,1
162,18,19,0
162,18,22,0
162,19,21,0
162,20,21,0
163,0,8,2
163,1,5,0
163,2,5,0
163,3,5,0
163,4,5,1
163,4,7,3
163,6,8,0
163,6,11,0
163,7,8,1
163,7,20,3
163,8,12,0
163,8,13,0
163,8,10,0
163,8,9,1
163,14,22,0
163,15,22,0
163,16,22,0
163,17,22,0
163,18,21,0
163,19,21,0
163,20,22,1
163,21,22,0
164,0,8,2
164,1,2,1
164,1,7,3
164,2,4,0
164,2,3,0
164,2,5,0
164,6,8,0
164,6,11,0
164,7,8,1
164,7,19,3
164,8,12,0
164,8,13,0
164,8,10,0
164,8,9,1
164,14,20,0
164,15,20,0
164,16,17,0
164,16,20,0
164,18,20,0
164,19,20,1
165,0,8,2
165,1,5,0
165,2,5,0
165,3,5,0
165,4,5,1
165,4,7,3
165,6,8,0
165,6,11,0
165,7,8,1
165,7,17,3
165,8,12,0
165,8,13,0
165,8,10,0
165,8,9,1
165,14,18,0
165,15,18,0
165,16,18,0
165,17,18,1
165,18,19,0
165,18,20,0
166,0,8,2
166,1,2,1
166,1,7,3
166,2,4,0
166,2,3,0
166,2,5,0
166,6,8,0
166,6,11,0
166,7,8,1
166,7,17,3
166,8,12,0
166,8,13,0
166,8,10,0
166,8,9,1
166,14,18,0
166,15,18,0
166,16,18,0
166,17,18,1
166,18,19,0
166,18,20,0
167,0,8,2
167,1,5,0
167,2,5,0
167,3,5,0
167,4,5,1
167,4,7,3
167,6,8,0
167,6,11,0
167,7,8,1
167,7,20,3
167,8,12,0
167,8,13,0
167,8,10,0
167,8,9,1
167,14,19,0
167,14,21,0
167,15,16,0
167,16,21,0
167,17,21,0
167,18,21,0
